receiptNumber,totalAmount,paymentMethod,status,createdAt,customerId,cashierId,items.0.productId,items.0.batchNumber,items.0.quantity,items.0.price,items.0.costPrice,items.1.productId,items.1.batchNumber,items.1.quantity,items.1.price,items.1.costPrice,items.2.productId,items.2.batchNumber,items.2.quantity,items.2.price,items.2.costPrice,items.3.productId,items.3.batchNumber,items.3.quantity,items.3.price,items.3.costPrice,items.4.productId,items.4.batchNumber,items.4.quantity,items.4.price,items.4.costPrice
REC-20260120-12774,3943.49,Card,completed,2026-01-20T12:49:16.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,78ca2a629b67bf68c56178a5,B20261111,2,161.29,129.03,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19
REC-20260120-12775,1066.29,Online,completed,2026-01-20T10:51:03.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,9597f195fe9470313e8f380c,B20267181,3,99.55,79.64,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,,,,,,,,,,,,,,,
REC-20260120-12776,636.72,Online,completed,2026-01-20T04:18:28.396Z,,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,,,,,,,,,,,,,,,,,,,,
REC-20260120-12777,1323.62,Cash,completed,2026-01-20T11:46:28.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,,,,,,,,,,
REC-20260120-12778,2501.75,Online,completed,2026-01-20T06:24:52.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,046b2a17349c4ed0e71ab47e,B20265976,2,47.96,38.37,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,,,,,
REC-20260120-12779,1617.93,Cash,completed,2026-01-20T11:48:48.396Z,,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,3bdb46aea63e0ab2cb8ac91d,B20265200,1,251.1,200.88,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,,,,,,,,,,
REC-20260120-12780,712.76,Online,completed,2026-01-20T05:24:41.396Z,69f6f37778e1596ba7c95e13,PLACEHOLDER_CASHIER_ID,971ee2fe9dde8e7b4668ebf1,B20269590,1,252.1,201.68,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,,,,,,,,,,,,,,,
REC-20260120-12781,1581.08,Cash,completed,2026-01-20T05:01:14.396Z,69f6f37778e1596ba7c95e2f,PLACEHOLDER_CASHIER_ID,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,,,,,,,,,,,,,,,
REC-20260120-12782,1151.46,Online,completed,2026-01-20T05:40:02.396Z,,PLACEHOLDER_CASHIER_ID,1e09581578adf6bdeb94eb77,B20267303,3,383.82,307.06,,,,,,,,,,,,,,,,,,,,
REC-20260120-12783,575.87,Card,completed,2026-01-20T12:32:45.396Z,69f6f37778e1596ba7c95e0c,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,085e5274131972e08df79438,B20266214,2,215.43,172.34,,,,,,,,,,,,,,,
REC-20260120-12784,356.28,Cash,completed,2026-01-20T15:21:29.396Z,,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,,,,,,,,,,,,,,,,,,,,
REC-20260120-12785,2992.02,Online,completed,2026-01-20T08:50:04.396Z,69f6f37778e1596ba7c95e24,PLACEHOLDER_CASHIER_ID,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,c3b86cd2b2a17e592eaf725d,B20261491,2,585.88,468.7,7c073bfaf5706bbb95e4d430,B20264661,3,207.47,165.98
REC-20260120-12786,3983.03,Online,completed,2026-01-20T02:45:32.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,1d7efaf59a4d4d5ec33baeac,B20269891,2,432.21,345.77,1e09581578adf6bdeb94eb77,B20267303,3,383.82,307.06,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31
REC-20260120-12787,1397.53,Card,completed,2026-01-20T03:07:50.396Z,,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,23fff3753ae81ad1a904efa6,B20266129,1,216.64,173.31,,,,,,,,,,,,,,,
REC-20260120-12788,3150.42,Card,completed,2026-01-20T15:05:49.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,199c0805ce11886585b4af5a,B20262768,2,184.63,147.7,ce391e69d2542d345996de91,B20261947,3,586.85,469.48
REC-20260120-12789,5257.88,Cash,completed,2026-01-20T11:20:52.396Z,69f6f37778e1596ba7c95e28,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,3,318.36,254.69,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,,,,,
REC-20260120-12790,1110.08,Card,completed,2026-01-20T14:40:39.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,82b588bca468babb2768aeab,B20264605,2,481.81,385.45,,,,,,,,,,,,,,,
REC-20260120-12791,356.28,Online,completed,2026-01-20T14:47:35.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,,,,,,,,,,,,,,,,,,,,
REC-20260120-12792,4428.35,Online,completed,2026-01-20T06:49:42.396Z,69f6f37778e1596ba7c95e2b,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01
REC-20260120-12793,3085.64,Cash,completed,2026-01-20T09:00:49.396Z,69f6f37778e1596ba7c95e07,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,,,,,,,,,,
REC-20260120-12794,4392.52,Cash,completed,2026-01-20T13:21:39.396Z,69f6f37778e1596ba7c95e2d,PLACEHOLDER_CASHIER_ID,b2dbc54852934d0377fe3034,B20266428,2,149.64,119.71,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75
REC-20260120-12795,2730.35,Cash,completed,2026-01-20T07:20:30.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,a42b0bf5a343277b1818fc29,B20269522,1,435.42,348.34,e90be466abd644a1c4b92fac,B20262972,2,228.64,182.91,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,,,,,,
REC-20260120-12796,1949.08,Online,completed,2026-01-20T06:01:46.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,,,,,,,,,,,,,,,
REC-20260120-12797,2089.37,Cash,completed,2026-01-20T06:36:27.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,ee0beab30c8bb73e1a629812,B20268641,1,621.38,497.1,,,,,
REC-20260120-12798,1526.99,Cash,completed,2026-01-20T13:46:15.396Z,69f6f37778e1596ba7c95e2b,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,,,,,,,,,,,,,,,
REC-20260120-12799,4246.80,Cash,completed,2026-01-20T03:37:39.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,3,318.36,254.69,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,,,,,
REC-20260120-12800,4064.28,Online,completed,2026-01-20T04:48:14.396Z,69f6f37778e1596ba7c95e30,PLACEHOLDER_CASHIER_ID,334c54051d6a41ef62d99177,B20266462,3,501.4,401.12,3add7aa6255c2eab4709b169,B20264879,3,258.23,206.58,78ca2a629b67bf68c56178a5,B20261111,1,161.29,129.03,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01
REC-20260120-12801,3180.66,Online,completed,2026-01-20T12:54:20.396Z,69f6f37778e1596ba7c95e2a,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,3fdbbe053491e0287ba3453d,B20267019,2,548.65,438.92,3fdbbe053491e0287ba3453d,B20267019,2,548.65,438.92,,,,,,,,,,
REC-20260120-12802,1232.77,Card,completed,2026-01-20T13:50:05.396Z,,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,,,,,,,,,,,,,,,
REC-20260120-12803,2993.63,Card,completed,2026-01-20T11:36:11.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06
REC-20260120-12804,290.02,Online,completed,2026-01-20T05:14:04.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,,,,,,,,,,,,,,,,,,,,
REC-20260120-12805,4110.65,Cash,completed,2026-01-20T10:53:02.396Z,69f6f37778e1596ba7c95e24,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,,,,,
REC-20260120-12806,1849.92,Online,completed,2026-01-20T05:41:52.396Z,69f6f37778e1596ba7c95e26,PLACEHOLDER_CASHIER_ID,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93,78ca2a629b67bf68c56178a5,B20261111,2,161.29,129.03,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,,,,,,,,,,
REC-20260120-12807,2941.71,Online,completed,2026-01-20T08:36:15.396Z,,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,,,,,,,,,,
REC-20260120-12808,439.38,Cash,completed,2026-01-20T13:12:32.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,,,,,,,,,,,
REC-20260120-12809,875.75,Online,completed,2026-01-20T03:40:06.396Z,69f6f37778e1596ba7c95e11,PLACEHOLDER_CASHIER_ID,78ca2a629b67bf68c56178a5,B20261111,3,161.29,129.03,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,,,,,,,,,,,,,,,
REC-20260121-12810,4377.45,Card,completed,2026-01-21T02:39:43.396Z,,PLACEHOLDER_CASHIER_ID,ee0beab30c8bb73e1a629812,B20268641,3,621.38,497.1,023e50a6b50d4c28a8a019d1,B20267819,3,575.35,460.28,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,,,,,,,,,,
REC-20260121-12811,145.01,Card,completed,2026-01-21T06:07:30.396Z,69f6f37778e1596ba7c95e22,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,,,,,,,,,,,
REC-20260121-12812,3431.12,Online,completed,2026-01-21T08:50:10.396Z,69f6f37778e1596ba7c95e07,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,,,,,
REC-20260121-12813,1216.60,Online,completed,2026-01-21T15:22:39.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,85228637ddf9200979819e3c,B20268554,2,241.1,192.88,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,046b2a17349c4ed0e71ab47e,B20265976,3,47.96,38.37,,,,,
REC-20260121-12814,804.29,Card,completed,2026-01-21T11:25:39.396Z,69f6f37778e1596ba7c95e14,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,c67eef88155269b4b864dbfb,B20264182,3,137.47,109.98,,,,,,,,,,,,,,,
REC-20260121-12815,460.66,Cash,completed,2026-01-21T03:32:32.396Z,,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,,,,,,,,,,,,,,,,,,,,
REC-20260121-12816,4814.86,Cash,completed,2026-01-21T11:39:31.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,9994fbff0b061fcd965261bc,B20266591,3,279.41,223.53,,,,,
REC-20260121-12817,850.36,Cash,completed,2026-01-21T11:50:40.396Z,69f6f37778e1596ba7c95e05,PLACEHOLDER_CASHIER_ID,a42b0bf5a343277b1818fc29,B20269522,1,435.42,348.34,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,,,,,,,,,,,,,,,
REC-20260121-12818,4674.12,Cash,completed,2026-01-21T03:54:29.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,c3b86cd2b2a17e592eaf725d,B20261491,2,585.88,468.7,1e09581578adf6bdeb94eb77,B20267303,3,383.82,307.06,82b588bca468babb2768aeab,B20264605,3,481.81,385.45
REC-20260121-12819,2256.23,Online,completed,2026-01-21T14:40:11.396Z,69f6f37778e1596ba7c95e0c,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,3add7aa6255c2eab4709b169,B20264879,3,258.23,206.58,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,
REC-20260121-12820,3372.36,Cash,completed,2026-01-21T07:11:34.396Z,69f6f37778e1596ba7c95e1c,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92,,,,,,,,,,
REC-20260121-12821,917.68,Online,completed,2026-01-21T10:01:27.396Z,69f6f37778e1596ba7c95e03,PLACEHOLDER_CASHIER_ID,199c0805ce11886585b4af5a,B20262768,2,184.63,147.7,aaca8fc703b594654250c947,B20263854,1,548.42,438.74,,,,,,,,,,,,,,,
REC-20260121-12822,2724.95,Online,completed,2026-01-21T07:19:38.396Z,69f6f37778e1596ba7c95e29,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,,,,,
REC-20260121-12823,2897.06,Cash,completed,2026-01-21T05:30:36.396Z,,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,a5aea1d2fcc913298e5c52c9,B20268734,3,381.49,305.19,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04
REC-20260121-12824,600.46,Cash,completed,2026-01-21T10:19:56.396Z,69f6f37778e1596ba7c95e28,PLACEHOLDER_CASHIER_ID,23fff3753ae81ad1a904efa6,B20266129,1,216.64,173.31,1e09581578adf6bdeb94eb77,B20267303,1,383.82,307.06,,,,,,,,,,,,,,,
REC-20260121-12825,891.02,Cash,completed,2026-01-21T05:24:05.396Z,69f6f37778e1596ba7c95e00,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,,,,,,,,,,,,,,,,,,,,
REC-20260121-12826,457.28,Cash,completed,2026-01-21T05:34:10.396Z,69f6f37778e1596ba7c95dff,PLACEHOLDER_CASHIER_ID,e90be466abd644a1c4b92fac,B20262972,2,228.64,182.91,,,,,,,,,,,,,,,,,,,,
REC-20260121-12827,1032.52,Online,completed,2026-01-21T02:43:37.396Z,69f6f37778e1596ba7c95e01,PLACEHOLDER_CASHIER_ID,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92,78ca2a629b67bf68c56178a5,B20261111,3,161.29,129.03,,,,,,,,,,,,,,,
REC-20260121-12828,3511.07,Card,completed,2026-01-21T03:53:41.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,7c073bfaf5706bbb95e4d430,B20264661,3,207.47,165.98
REC-20260121-12829,3416.79,Online,completed,2026-01-21T10:15:59.396Z,69f6f37778e1596ba7c95e25,PLACEHOLDER_CASHIER_ID,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17
REC-20260121-12830,1467.94,Card,completed,2026-01-21T03:54:01.396Z,69f6f37778e1596ba7c95e2a,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,,,,,,,,,,
REC-20260121-12831,2242.79,Online,completed,2026-01-21T08:34:21.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,446e6b817445b26abca1a1b6,B20266835,1,366.42,293.14,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,1d7efaf59a4d4d5ec33baeac,B20269891,3,432.21,345.77,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,,,,,
REC-20260121-12832,161.29,Online,completed,2026-01-21T03:33:58.396Z,,PLACEHOLDER_CASHIER_ID,78ca2a629b67bf68c56178a5,B20261111,1,161.29,129.03,,,,,,,,,,,,,,,,,,,,
REC-20260121-12833,3051.07,Cash,completed,2026-01-21T11:59:54.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,,,,,
REC-20260121-12834,195.94,Card,completed,2026-01-21T15:12:19.396Z,,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,,,,,,,,,,,,,,,,,,,,
REC-20260121-12835,1244.29,Cash,completed,2026-01-21T11:37:18.396Z,69f6f37778e1596ba7c95e0c,PLACEHOLDER_CASHIER_ID,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,,,,,,,,,,,,,,,
REC-20260121-12836,2611.54,Card,completed,2026-01-21T09:33:53.396Z,69f6f37778e1596ba7c95e2d,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,78ca2a629b67bf68c56178a5,B20261111,3,161.29,129.03,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,,,,,,,,,,
REC-20260121-12837,3224.26,Cash,completed,2026-01-21T12:53:29.396Z,,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,,,,,
REC-20260121-12838,1808.25,Online,completed,2026-01-21T11:02:46.396Z,69f6f37778e1596ba7c95e2b,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,b2dbc54852934d0377fe3034,B20266428,2,149.64,119.71,,,,,
REC-20260121-12839,1356.53,Online,completed,2026-01-21T08:24:24.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,78ca2a629b67bf68c56178a5,B20261111,3,161.29,129.03,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,,,,,,,,,,
REC-20260121-12840,2199.50,Card,completed,2026-01-21T13:39:34.396Z,69f6f37778e1596ba7c95e2b,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,efa172e8efce41614eff5f1c,B20267119,3,318.36,254.69,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,,,,,
REC-20260121-12841,1786.60,Card,completed,2026-01-21T07:07:45.396Z,69f6f37778e1596ba7c95e0a,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01
REC-20260121-12842,4234.27,Cash,completed,2026-01-21T09:17:02.396Z,69f6f37778e1596ba7c95e14,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,40195178dfb430c5b44a7e6a,B20265805,2,377.6,302.08,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53
REC-20260121-12843,2000.15,Cash,completed,2026-01-21T11:04:51.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41
REC-20260121-12844,3787.01,Online,completed,2026-01-21T11:57:09.396Z,69f6f37778e1596ba7c95e25,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,a5aea1d2fcc913298e5c52c9,B20268734,3,381.49,305.19
REC-20260121-12845,2172.69,Cash,completed,2026-01-21T11:01:07.396Z,69f6f37778e1596ba7c95e1c,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,971ee2fe9dde8e7b4668ebf1,B20269590,1,252.1,201.68,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17
REC-20260121-12846,1201.14,Card,completed,2026-01-21T14:02:18.396Z,69f6f37778e1596ba7c95e29,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,2,481.81,385.45,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,,,,,,,,,,,,,,,
REC-20260121-12847,753.30,Card,completed,2026-01-21T08:15:59.396Z,69f6f37778e1596ba7c95e05,PLACEHOLDER_CASHIER_ID,3bdb46aea63e0ab2cb8ac91d,B20265200,3,251.1,200.88,,,,,,,,,,,,,,,,,,,,
REC-20260121-12848,2043.85,Card,completed,2026-01-21T14:41:54.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,046b2a17349c4ed0e71ab47e,B20265976,3,47.96,38.37,971ee2fe9dde8e7b4668ebf1,B20269590,1,252.1,201.68,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19
REC-20260121-12849,1260.67,Online,completed,2026-01-21T14:49:05.396Z,69f6f37778e1596ba7c95e02,PLACEHOLDER_CASHIER_ID,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,,,,,,,,,,,,,,,
REC-20260121-12850,1237.74,Cash,completed,2026-01-21T04:36:17.396Z,69f6f37778e1596ba7c95e01,PLACEHOLDER_CASHIER_ID,23fff3753ae81ad1a904efa6,B20266129,3,216.64,173.31,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,,,,,,,,,,,,,,,
